Headline,Body ID,Stance
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",704,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2125,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,572,unrelated
ISIL Beheads American Photojournalist in Iraq,1251,unrelated
Soldier shot in Ottawa at War Memorial,1349,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",2192,unrelated
Iraqi media says ISIS militants have contracted Ebola,1673,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,1125,unrelated
Islamic State militants claim to behead missing American journalist,1385,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1476,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2403,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1722,discuss
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,168,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1954,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",1406,unrelated
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,431,unrelated
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,424,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,891,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2423,discuss
"Suspected meteorite leaves crater in Managua, is linked to asteroid",586,unrelated
Mexico prosecutor: Students not in 1st mass graves,1795,agree
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",1988,unrelated
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,773,discuss
Government fires employee who skipped work for 24 years,1317,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,1269,unrelated
"Cook said to confirm Apple Watch is showerproof, lasts a day",346,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,871,discuss
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,2375,agree
Is Kim Jong Un's sister Kim Yo Jong in charge?,755,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1166,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,984,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,826,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,2044,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1699,unrelated
Missing Mexican students 'not found in mass grave',1790,unrelated
Saudi Arabia 'fatwa over building of snowmen',2317,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",986,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",1966,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1916,discuss
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1873,unrelated
Willie Nelson Dead? Viral Hoax Fools Internet,185,unrelated
"Managua explosion not a meteorite, NASA suggests",1249,discuss
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",2084,unrelated
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",2111,discuss
Obama denounces killing of journalist James Foley and pledges ‘justice’,1040,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),1925,agree
Nun gives birth to surprise baby after complaining of stomach pains,1480,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1883,disagree
North Korean leader Kim Jong-un to open restaurant in Scotland,2192,discuss
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,2471,discuss
Isis claims to behead US journalist,2525,unrelated
'Jihadi John' named as Mohammed Emwazi from London,2349,agree
"Apple Watch Specs Tipped; Said to Feature 512MB RAM, 4GB of Storage",1073,unrelated
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",532,unrelated
Soldier shot in Ottawa at War Memorial,472,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1720,unrelated
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,742,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,190,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",34,discuss
Tiger Woods' luxe Viking island in Sweden is for sale,2508,unrelated
"Islamic State training fighter pilots in captured jets, monitoring group says",819,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1896,discuss
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,625,unrelated
ISIS Claims To Have Captured US Airdrop Weapons,816,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,1539,agree
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",302,discuss
Kim Jong-Un's Sister Takes Control in North Korea,305,unrelated
Meteorite strike in Nicaragua puzzles experts,10,unrelated
Parents' anger after seven Bosnian schoolgirls aged 13 and 14 fall pregnant on class trip,1981,unrelated
Homeland Security: No ISIL fighters on U.S. border,1419,unrelated
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',1708,unrelated
James Foley remembered as 'brave and tireless' journalist,1574,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2033,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,2154,discuss
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",2328,unrelated
Prisoner Released in Bergdahl Exchange Tried to Reconnect With Taliban,2254,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,1299,unrelated
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,709,unrelated
eBay is planning an Apple Watch app,796,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2132,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,527,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",2084,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2314,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1175,discuss
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1575,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,2477,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",714,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,720,unrelated
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,591,disagree
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2304,unrelated
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1442,discuss
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,958,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,1642,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,530,unrelated
Missing Mexican students 'not found in mass grave',683,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,2247,discuss
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1498,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,844,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1865,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2356,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,2163,agree
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1821,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",2296,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",601,unrelated
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],2005,agree
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",80,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1458,unrelated
That powerful Lego letter to parents from the 1970s? It's real,451,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2192,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,2215,agree
Man Chops Off and Throws Away His Small Penis After Bad Breakup,1379,unrelated
IPhone 6 users are tearing their hair out,431,unrelated
ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2224,discuss
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,1170,unrelated
Mexico Says Students Not Among Dead in Mass Grave,1822,discuss
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,504,unrelated
Nigeria says ceasefire agreed with Boko Haram,1003,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1437,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,1042,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2056,unrelated
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2125,disagree
This Man Paid Off His Parents' Mortgage for Christmas (Video),377,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1938,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1547,unrelated
Paul Revere's 1795 time capsule unearthed,480,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,882,unrelated
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,431,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,1461,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2130,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1893,unrelated
Alleged audio of Michael Brown shooting has surfaced,2175,unrelated
North Korea denies plans to open a restaurant in Scotland,2398,unrelated
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",591,unrelated
Report: Exec popped for $300k dinner after run at blackjack,1077,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,2445,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1764,agree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1658,discuss
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2044,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2249,agree
"Predator Drone Reportedly Sighted Circling Raqqa, Syria",1170,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,559,unrelated
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1234,discuss
Mass grave found after 40 students disappear in Mexican protest,1613,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1948,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,105,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1351,unrelated
Meteorite 'caused mysterious boom in Nicaragua',1825,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",559,unrelated
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,1365,unrelated
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",2372,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,950,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",2453,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",2129,unrelated
"No, there aren’t any Ebola cases in Iraq",2177,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1966,agree
Alleged audio of Michael Brown shooting released,2016,unrelated
Give a homeless man $100 and see what he does with it [Video],2305,agree
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",850,discuss
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,1267,unrelated
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,472,unrelated
Apple Watch launch has new timetable: Analyst,1056,unrelated
Vogue's new digs are reportedly swarming with rats,367,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,1888,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,737,unrelated
Christian Bale Won't Play Steve Jobs After All,1646,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2192,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",693,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1790,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,93,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",595,unrelated
Report: Jose Canseco accidentally shot,1145,discuss
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1802,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,2248,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,687,unrelated
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,1804,agree
Kim Jong-Un's Sister Takes Control in North Korea,2260,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,903,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1439,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,1832,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1722,discuss
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,616,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,900,unrelated
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,1021,unrelated
"Video showing American journalist beheaded believed real, officials and family say",1720,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1239,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1597,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2417,discuss
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1213,unrelated
Rodney Constantine keeps Facebook promise and turns himself in to police,1292,unrelated
Report: Christian Bale Will Play Steve Jobs,919,unrelated
"Islamic State leader's family detained by Lebanon, officials say",1875,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2177,unrelated
"Amazon to launch first brick-and-mortar store, report says",1948,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,2415,discuss
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",2035,agree
ISIL Beheads American Photojournalist in Iraq,1237,unrelated
"No, that broken pencil illustration isn't by Banksy",1532,agree
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,321,unrelated
"So, There Might Be a Rat Infestation at Vogue",618,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1631,unrelated
More American Weapons for ISIS,1938,unrelated
ISIS leader dead?,1255,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,1219,agree
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2223,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,2483,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,398,agree
Omsk schoolboy turned into a man-magnet after shock,1503,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1435,unrelated
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",1901,unrelated
"Audio captured at time of Michael Brown shooting, company says",958,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1921,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,1049,unrelated
James Foley remembered as 'brave and tireless' journalist,1883,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1177,discuss
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",812,unrelated
This resignation letter in a video-game could be the greatest ever,773,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,1395,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,2463,unrelated
"No, ESPN is not having an all-male domestic violence panel tonight",615,unrelated
How did a Texas plumber's truck end up with Syrian rebels? (+video),565,unrelated
"Boko Haram agrees to ceasefire, release of school girls",304,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,1506,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,2266,discuss
Samsung is reportedly making a secret new chip in the Apple Watch,1658,unrelated
Soldier shot in Ottawa at War Memorial,81,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,2296,agree
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2123,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1040,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",2404,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,2367,unrelated
Indian civil servant sacked 'after 24-year sickie',72,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1922,discuss
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",1948,unrelated
Vandal paints penis on £1.5million Bugatti Veyron,557,unrelated
Hospital: Man not being treated for Ebola in Kansas City,781,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,2531,unrelated
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,45,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',1406,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,115,unrelated
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',1988,discuss
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",176,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,139,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1438,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",744,discuss
Kurds Deny Gill Rosenberg was in Kobane,2471,discuss
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,2045,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1374,unrelated
A Murdered Witness?,2020,unrelated
State House time capsule from 1795 unearthed,601,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",404,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2349,unrelated
"Boko Haram agrees to ceasefire, release of school girls",1761,discuss
Is Kim Jong Un's sister Kim Yo Jong in charge?,1760,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,757,unrelated
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,221,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1481,unrelated
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",1905,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2404,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1854,unrelated
[Updated] Saudi State Television Allegedly Blurs Michelle Obama’s Face During Meeting With New Saudi King,1343,unrelated
REPORT: Apple's Watch Will Come In 2 Storage Sizes,1277,discuss
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',639,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",754,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,1539,unrelated
US officials: Video shows American's execution,304,unrelated
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1646,unrelated
"North Korea leader Kim is still in charge, has injured leg: source",2125,unrelated
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,286,unrelated
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2256,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2450,agree
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,446,discuss
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,1926,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,121,unrelated
Questions raised over Nicaragua 'meteorite',10,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1776,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",1009,unrelated
Was The Batmobile Stolen In Detroit?,1939,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,8,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2352,discuss
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2087,unrelated
Sugarhill Gang's Big Bank Hank Dead At 57,1458,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2354,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,600,discuss
Media outlets identify 'Jihadi John',2184,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1608,unrelated
Report—Jose Canseco accidentally shot at his home tonight,2000,discuss
Son Pays Off His Parents’ Mortgage for Christmas,1535,agree
Government fires employee who skipped work for 24 years,1162,agree
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,592,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,1921,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1299,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,2185,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2002,unrelated
Cold Turkey,2509,discuss
US officials: Video shows American's execution,2453,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,1400,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",570,unrelated
App brush list actually do so sister you tired it?,1040,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,345,unrelated
Google Grows With $1.6 Billion in California Office Deals,1461,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2127,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,1658,discuss
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",2153,discuss
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,225,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,10,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),2017,discuss
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,330,unrelated
"Audio captured at time of Michael Brown shooting, company says",456,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2296,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,267,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,2459,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,1085,discuss
"No, a spider (probably) didn't crawl through a man's body for several days",2459,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",984,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,206,unrelated
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),689,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,398,discuss
BREAKING: ISIS Beheads American Journalist James Wright Foley,2130,unrelated
Missing Mexico students not among 28 bodies found in mass grave,2360,unrelated
God is a woman- Priest who died for 48 minutes claims,1407,agree
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1939,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1538,unrelated
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1900,agree
Isis claims to behead US journalist,874,unrelated
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,2220,unrelated
Pentagon: ISIS Got U.S. Weapons Package,781,agree
"Islamic State leader's family detained by Lebanon, officials say",1789,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,2483,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,962,unrelated
Rapper identified as James Foley's executioner: reports,634,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,505,unrelated
Jilted lover chops off his penis after girlfriend dumps him,1560,discuss
Amazon's Newest Tablet Will Come With Free News From The Washington Post,1278,discuss
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",941,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",821,unrelated
"Nun gives birth, intends to keep baby",2492,agree
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,787,discuss
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,1634,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1699,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,1249,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,48,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,2415,unrelated
Apple Watch’s Power Reserve feature combats short battery life,1420,agree
Meteorite leaves crater in Nicaraguan capital Managua,40,unrelated
Electric shock turns Russian boy into Marvel's Magneto,1317,unrelated
Mexico checks if 43 missing students in mass grave,695,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2139,agree
Pentagon: ISIS seized materials airdropped to Kurds,2252,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1547,unrelated
Meteorite 'caused mysterious boom in Nicaragua',1627,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1179,unrelated
Islamic State militants allegedly used chlorine gas against Iraqi security forces,2016,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",289,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,213,unrelated
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",607,unrelated
"Michael Zehaf-Bibeau, slain Ottawa shooter, had criminal record in Quebec, B.C.",1569,agree
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1589,discuss
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,220,unrelated
"Suspected meteorite leaves crater in Managua, is linked to asteroid",1825,discuss
Purdon Ebola Hoax: ‘Texas Town Quarantined After Family Of Five Test Positive For The Ebola Virus’ Article is Fake,1627,unrelated
Comcast Says You Can Keep Your Tor,2020,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,2156,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,2175,unrelated
