Headline,Body ID,Stance
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2165,discuss
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,2328,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,1883,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,800,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,574,discuss
'Spiderman' squished: Experts debunk claims,1422,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2047,discuss
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,450,unrelated
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",1256,agree
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2044,unrelated
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,1948,discuss
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",844,disagree
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",564,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),1943,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,305,unrelated
Mexico checks if 43 missing students in mass grave,1795,agree
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2034,unrelated
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,2351,agree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,826,discuss
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",648,unrelated
Nigeria says ceasefire agreed with Boko Haram,557,discuss
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1981,unrelated
Report: Tom Brokaw Wants Brian Williams Fired,277,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",720,discuss
Man chops off own penis after being dumped by his girlfriend,1263,unrelated
"No, there aren’t any Ebola cases in Iraq",992,discuss
Apple 'working on 12-inch MacBook Air',2509,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2125,disagree
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,1883,unrelated
Founding Fathers-Era Time Capsule Found in Boston,220,agree
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2022,unrelated
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1611,disagree
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",979,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,1803,unrelated
1901 Boston time capsule yields small red book,419,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,1922,disagree
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2404,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,1253,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2115,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,115,agree
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,186,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,345,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",65,disagree
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",459,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",782,discuss
An accidental delivery of arms to the Islamic State and the problem with airdrops,666,discuss
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",2370,disagree
Report: Amazon to Launch Ad-Supported Streaming Service,731,unrelated
American hostage in Yemen freed in military raid-Defence Ministry,1187,discuss
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2305,disagree
New Audio Shows Michael Brown Was Shot at 11 Times,1120,discuss
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",986,unrelated
Jordan’s King May Participate Personally In ISIS Raids,1574,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,737,unrelated
Christian Bale won't play Steve Jobs,1226,disagree
Tom Brokaw wants Brian Williams fired,1507,discuss
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,93,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,568,unrelated
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,1423,unrelated
Tropical spider burrows under man's skin through scar,1864,disagree
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2458,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,1347,unrelated
US hostage Luke Somers dies after rescue bid,1740,unrelated
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1707,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1790,discuss
Matt Taibbi takes a leave of absence from First Look Media,853,unrelated
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,213,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2313,discuss
ESPN to save NFL's image with all-male domestic abuse discussion,1261,disagree
Lebanon detains wife and son of Al-Baghdadi,1143,discuss
Questions raised over Nicaragua 'meteorite',601,disagree
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1164,agree
New Audio Shows Michael Brown Was Shot at 11 Times,1857,unrelated
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",640,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,2062,discuss
Sugarhill Gang’s Big Bank Hank dead at 57,234,unrelated
Seth Rogen to play Woz in Jobs biopic,1489,unrelated
Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,10,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,7,discuss
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,1905,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2303,unrelated
Isis militants claim to have killed US journalist James Foley,2388,discuss
Boko Haram denies it has agreed ceasefire,1761,discuss
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1969,agree
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2138,discuss
Indian worker sacked after going on leave for 24 years,2042,unrelated
Christian Bale Won't Play Steve Jobs After All,932,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1437,unrelated
Amazon Is Going To Open A Physical Store!,986,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1252,unrelated
For sale: Tiger's former island in Sweden,2508,unrelated
6 hidden mass graves may hold missing Mexican students,2334,discuss
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,2307,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,2139,discuss
WHO ‘probing’ whether ISIS fighters got Ebola,93,unrelated
URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,1522,discuss
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,706,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1906,unrelated
'Hairgate': iPhone hit by new social media storm,614,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2152,discuss
ISIS leader ‘killed’ in US airstrikes,444,unrelated
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",1412,agree
Texas City plumber's truck ends up in Syrian war,1803,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,789,agree
Dog Found Abandoned With Suitcase Filled With His Belongings,530,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",649,unrelated
Islamic State militants allegedly used chlorine gas against Iraqi security forces,1296,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1489,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,1893,discuss
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",2188,unrelated
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1588,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1873,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1347,unrelated
Christian Bale will not play Steve Jobs,2531,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2463,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',34,discuss
Google Grows With $1.6 Billion in California Office Deals,2175,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,1392,disagree
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1303,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,269,unrelated
Spider burrowed through tourist's stomach and up into his chest,2293,disagree
Christian Bale Drops Out of Steve Jobs Biopic,1854,unrelated
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,1751,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,2088,discuss
Iraqi media says ISIS militants have contracted Ebola,1948,discuss
"Small meteorite strikes Nicaragua, government says",373,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,2317,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2116,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1588,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2248,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',1041,discuss
Meteorite 'caused mysterious boom in Nicaragua',269,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",1341,discuss
Apple Watch Gold Edition rumored to be priced at $1200: Will you buy?,643,discuss
"This boy nearly died, now he has a superpower like Marvel’s Magneto",2415,agree
Russians Bag Better Bigfoot Footage,964,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",2155,discuss
ISIS Reportedly Beheads American Photojournalist in Iraq,511,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,1867,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",807,agree
Paul Revere's 1795 time capsule unearthed,690,unrelated
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",734,disagree
Government fires employee who skipped work for 24 years,1541,agree
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,740,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1948,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,321,unrelated
"Nun gives birth, intends to keep baby",1627,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,1740,unrelated
ISIL Beheads American Photojournalist in Iraq,694,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,1544,agree
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1385,unrelated
ISIS: Desperate mum told 'you've just eaten your son' after visiting militants' base in search of kidnap victim,2197,unrelated
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1081,discuss
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,1735,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,1588,discuss
High School Student Rumored to Have Made $72 Million Trading Stocks,1024,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1982,unrelated
Video messaging service verifies timing of CNN audio recording,2234,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",804,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1649,discuss
NET Extra: Back-from-the-dead Catholic priest claims God is a female,808,agree
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,1400,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1385,unrelated
"In Vogue vs Rats War, the Rats Are Winning",725,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",1017,unrelated
Tom Brokaw wants Brian Williams fired,1492,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1530,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1547,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,938,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],855,unrelated
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,1423,unrelated
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",1327,agree
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1588,discuss
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,723,discuss
Cheese addiction breaks Kim Jong-un's ankles,1689,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,305,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,132,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",214,unrelated
Mexico prosecutor: Students not in 1st mass graves,1740,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',618,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,2299,unrelated
US confirms death of Somalia terror group leader,570,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",170,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",2328,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,693,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,1439,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1534,discuss
"In New York City, Marijuana May Mean Ticket, Not Arrest",775,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',958,unrelated
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",158,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,2197,discuss
Islamic State Flying Three Jets in Syria,524,unrelated
Missing Planes,125,unrelated
Rumors of ISIS leader's death debunked,518,unrelated
Islamic State 'training pilots to fly fighter jets',777,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,2269,unrelated
20-Year-Old Quarter Pounder Looks About the Same,199,unrelated
Pope Francis turns out not to have made pets in heaven comment,1651,agree
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,539,agree
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,1913,unrelated
James Foley remembered as 'brave and tireless' journalist,2287,unrelated
ISIS Getting Ebola,1175,discuss
"No, it's not Tiger Woods selling an island in Lake Mälaren",1375,agree
Obama denounces killing of journalist James Foley and pledges ‘justice’,826,unrelated
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1588,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1029,unrelated
ISIS militants trick mother into ‘eating her kidnapped son’,251,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2329,unrelated
Boko Haram denies it has agreed ceasefire,1506,unrelated
Sugarhill Gang rapper Big Bank Hank dead at 57,1940,unrelated
"Islamic State leader's family detained by Lebanon, officials say",931,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2124,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1213,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",2498,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",2520,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,324,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,488,agree
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1003,unrelated
Amazon plans a streaming-video alternative,1477,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,34,discuss
"In New York City, Marijuana May Mean Ticket, Not Arrest",2389,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,2162,discuss
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1588,unrelated
"Batmobile stolen in Detroit? Good one, joker!",1494,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,1480,discuss
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1634,unrelated
Indian civil servant sacked 'after 24-year sickie',829,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2520,unrelated
Seven teenage girls get pregnant on school trip,397,agree
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1423,unrelated
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",2281,agree
Video messaging service verifies timing of CNN audio recording,1950,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1438,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",1019,unrelated
Daash Ebola transferred to Mosul {Google Translate],737,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,1970,agree
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1680,unrelated
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1588,unrelated
Russian Man Wakes Up to Find His Testicles Have Been Stolen,2415,agree
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2307,unrelated
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,748,agree
Former PGA Tour player: Tiger Woods suspended for drug test failure,1549,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,968,unrelated
Alleged audio of Michael Brown shooting released,2415,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",822,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",500,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1776,discuss
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",2162,discuss
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,1157,disagree
KC hospital: Patient does not have symptom profile of Ebola,2127,agree
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",11,unrelated
"So, There Might Be a Rat Infestation at Vogue",2114,agree
Two blokes dared to eat 20-year-old burger for charity,1948,unrelated
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,2256,discuss
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",2141,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,388,unrelated
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,2523,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,979,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1027,discuss
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,720,unrelated
Vice CEO Throws Down $300K on Lavish Vegas Dinner,1682,agree
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",244,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",244,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1400,unrelated
Met police denies reports of Banksy arrest,709,agree
Video: Marine saved by helmet after Taliban sniper attack,1180,agree
This Kid Made $72 Million During Lunch,405,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,968,disagree
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,2125,unrelated
New iOS 8 bug can delete all of your iCloud documents,7,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2115,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2356,discuss
Christian Bale won't play Steve Jobs,626,unrelated
Apple Watch Gold Edition rumored to be priced at $1200: Will you buy?,530,unrelated
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,2415,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1786,unrelated
Fence-jumper got farther into White House,2068,unrelated
State House time capsule from 1795 unearthed,1273,agree
New Audio Allegedly Captures Moment Michael Brown Was Shot,1940,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2356,discuss
Setting the record straight on tor,235,unrelated
ISIS supporters mourn death of ‘youngest fighter’,2372,unrelated
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",917,unrelated
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,2469,discuss
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2165,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1489,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,483,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2200,discuss
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",633,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",1143,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1764,unrelated
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",126,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),830,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",609,disagree
Saudi fatwa banning snowmen triggers heated debate,1843,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",167,unrelated
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",2009,discuss
Teen Makes $72 Million on the Stock Market,550,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],1572,unrelated
Vogue’s Rat Infestation: Disturbing New Details,1045,agree
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2042,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1481,agree
"No, it's not Tiger Woods selling an island in Lake Mälaren",1836,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1046,agree
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",1338,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,487,unrelated
Lego letter to parents in 1974 on gender equality still resonates 40 years on,1969,agree
Macaulay Culkin dead: Actor is victim of another death hoax,2341,agree
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,244,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1795,unrelated
Mexico prosecutor: Students not in 1st mass graves,1744,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,724,unrelated
An Indian Civil Servant Just Got Sacked After Not Turning Up For Work For 25 Years,1844,unrelated
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),190,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2526,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',1383,unrelated
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",209,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",8,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,413,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1829,unrelated
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,1408,unrelated
Soldier shot near Canadian parliament building,892,unrelated
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,126,unrelated
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,805,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,132,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1385,discuss
"Pope Francis did not tell boy heaven has room for pets, contrary to report",359,unrelated
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",1169,unrelated
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",2252,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1295,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,2519,agree
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',1535,unrelated
Iraqi airstrike kills key ISIL leader,1921,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1288,discuss
Isis militants claim to have killed US journalist James Foley,2299,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2360,unrelated
Report: Possible audio tape of Michael Brown shooting,450,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',859,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1971,disagree
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,214,agree
"Nuts! Indian guru coaxes 400 followers to cut off their testicles, grow closer to God",648,unrelated
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,431,unrelated
Tropical spider burrowed under Bali tourist's skin,1923,disagree
Alleged audio of Michael Brown shooting has surfaced,1974,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2495,discuss
High school student scores $72M playing the stock market,1781,unrelated
Video shows ISIL beheading of photojournalist James Foley,2404,unrelated
British hostage David Haines beheaded by Islamic State terrorists,2306,discuss
Homeland Security says terrorists haven't crossed U.S-Mexico border,385,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,1891,discuss
"North Korean leader Kim Jong-un not missing, just having ankle surgery",859,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1351,unrelated
NBC weatherman caught urinating in the woods live on air,1019,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",730,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,258,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,467,unrelated
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1731,unrelated
"Yes, you can wear your Apple Watch in the shower",88,agree
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1239,agree
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,1813,unrelated
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,1385,discuss
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1797,disagree
